date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:44:36	9439/9439	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:04%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/building.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/building.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:37	20962/20962	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2029%20Jul%202020%2005:37:46%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/table.svg	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/table.svg	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:38	1115/1115	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:06%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/flower.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/flower.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:39	8163/8163	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:04%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/bord.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/bord.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:40	5103/5103	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:06%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/girl.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/girl.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:41	14236/14236	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:00%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_one/dow_bg_two.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_one/dow_bg_two.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:42	1447/1447	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:06%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/folder.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/folder.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:43	2629/2629	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:06%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/info.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/info.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:44	2847/2847	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:08%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/weather.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/weather.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:45	4507/4507	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:06%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/settings.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/settings.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:46	2334/2334	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:06%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/memo.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/memo.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:47	2589/2589	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:06%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/share.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/share.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:48	1830/1830	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:04%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/Briefcase.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/Briefcase.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:49	1909/1909	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:06%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/setting-icon.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/setting-icon.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:50	2201/2201	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:04%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/cloud1.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/cloud1.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:51	1004/1004	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:04%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/Lock_is_open.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/Lock_is_open.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:52	1367/1367	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:04%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/Support.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/Support.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:53	1222/1222	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:08%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/usser.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/usser.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:54	1475/1475	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:06%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/pencil.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/pencil.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:55	1429/1429	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:04%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/Channel.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/Channel.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:56	933/933	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:04%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/Duplicate.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/Duplicate.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:57	1186/1186	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:04%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/Bell.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/Bell.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:58	993/993	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:04%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/Tune-up.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/Tune-up.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:44:59	3876/3876	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2006:39:22%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/Internet.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/Internet.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:00	4492/4492	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2029%20Jul%202020%2005:37:46%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/v.svg	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/v.svg	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:01	4874/4874	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:06%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/f_man.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/f_man.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:02	565/565	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:04%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/cloud.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/cloud.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:03	1334/1334	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:04%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/email-icon.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/email-icon.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:04	1057/1057	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:04%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/email-icon_two.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/email-icon_two.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:05	8415/8415	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:06%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/man.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_two/man.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:06	86663/86663	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20Jul%202020%2005:37:46%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/js/jquery-3.2.1.min.js	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/js/jquery-3.2.1.min.js	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:07	815/815	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Nov%202020%2008:31:22%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/js/pre-loader.js	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/js/pre-loader.js	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:08	21007/21007	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20Jul%202020%2005:37:46%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/bootstrap/js/popper.min.js	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/bootstrap/js/popper.min.js	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:09	58078/58078	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20Jul%202020%2005:37:46%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/bootstrap/js/bootstrap.min.js	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/bootstrap/js/bootstrap.min.js	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:10	2070/2070	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20Jul%202020%2005:37:46%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/js/parallaxie.js	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/js/parallaxie.js	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:11	115742/115742	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20Jul%202020%2005:37:46%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/js/TweenMax.min.js	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/js/TweenMax.min.js	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:12	4503/4503	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20Jul%202020%2005:37:46%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/js/jquery.wavify.js	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/js/jquery.wavify.js	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:13	8416/8416	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20Jul%202020%2005:37:46%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/wow/wow.min.js	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/wow/wow.min.js	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:14	2183/2183	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20Jul%202020%2005:37:46%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/counterup/jquery.counterup.min.js	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/counterup/jquery.counterup.min.js	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:15	9034/9034	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20Jul%202020%2005:37:46%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/counterup/jquery.waypoints.min.js	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/counterup/jquery.waypoints.min.js	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:16	19933/19933	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Nov%202020%2008:31:22%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/js/main.js	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/js/main.js	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/index.html?fbclid=IwAR0LgpsKb8CXmKCa9k8xeGWKMI7FfksiLcs_VVp90misoH7UfWjZqlQAkpo)
21:45:18	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2010%20Mar%202020%2007:45:46%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/elagent-icon/fonts/ElegantIcons.eot	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/elagent-icon/fonts/ElegantIcons.eot	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/elagent-icon/style.css)
21:45:19	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2010%20Mar%202020%2007:45:46%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/elagent-icon/fonts/ElegantIcons.eot?	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/elagent-icon/fonts/ElegantIconsd41d.eot	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/elagent-icon/style.css)
21:45:21	63664/63664	---M--	200	added ('OK')	font/woff	date:Tue,%2010%20Mar%202020%2007:45:46%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/elagent-icon/fonts/ElegantIcons.woff	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/elagent-icon/fonts/ElegantIcons.woff	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/elagent-icon/style.css)
21:45:21	59388/59388	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2010%20Mar%202020%2007:45:46%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/elagent-icon/fonts/ElegantIcons.ttf	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/elagent-icon/fonts/ElegantIcons.ttf	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/elagent-icon/style.css)
21:45:22	13153/13153	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:46:00%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_one/dow_bg.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_one/dow_bg.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/css/style.css)
21:45:23	279128/279128	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2029%20Jul%202020%2005:37:46%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/elagent-icon/fonts/ElegantIcons.svg	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/elagent-icon/fonts/ElegantIcons.svg	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/assets/elagent-icon/style.css)
21:45:24	87614/87614	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202020%2007:45:54%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/action_bg.jpg	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/action_bg.jpg	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/css/style.css)
21:45:26	384922/384922	---M--	200	added ('OK')	image/png	date:Wed,%2027%20May%202020%2005:25:24%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_support/overlay_bg.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/home_support/overlay_bg.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/css/style.css)
21:45:26	266696/266696	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202020%2007:45:58%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/blog-grid/top_post.jpg	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/blog-grid/top_post.jpg	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/css/style.css)
21:45:27	1932/1932	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:45:56%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/blog-classic/quote_top.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/blog-classic/quote_top.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/css/style.css)
21:45:27	855/855	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:45:56%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/blog-classic/quote_bottom.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/blog-classic/quote_bottom.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/css/style.css)
21:45:28	670/670	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:45:56%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/blog-classic/icon_01.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/blog-classic/icon_01.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/css/style.css)
21:45:29	1517/1517	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Mar%202020%2007:45:56%20GMT	https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/blog-classic/icon_02.png	/Users/macbookpro/Desktop/web%20copy/blog/html.spiderthemes-demos.com/kbdoc/kbdoc-html/img/blog-classic/icon_02.png	(from https://html.spiderthemes-demos.com/kbdoc/kbdoc-html/css/style.css)
